pacman_x,pacman_y,ghost1_x,ghost1_y,ghost2_x,ghost2_y,ghost3_x,ghost3_y,ghost4_x,ghost4_y,ghost1_direction,ghost2_direction,ghost3_direction,ghost4_direction,nearest_pellet_x,nearest_pellet_y,possible_move_up,possible_move_down,possible_move_left,possible_move_right,move_made_up,move_made_down,move_made_left,move_made_right
120,350,40,340,75,340,95,340,370,460,-2,-2,-2,2,120,500,1,1,0,0,0,1,0,0
220,460,180,295,315,280,230,355,310,355,-1,-2,1,1,200,460,1,1,1,0,0,0,1,0
360,120,420,105,85,80,385,360,310,355,-1,-2,-2,-1,360,140,1,1,0,0,0,1,0,0
360,160,415,140,120,85,420,355,310,325,2,-1,1,1,360,180,1,1,0,0,0,1,0,0
380,200,360,145,125,140,420,295,310,345,-1,-2,1,1,400,200,0,0,1,1,0,0,0,1
480,500,520,595,465,460,420,435,420,585,1,-2,1,-1,480,480,1,1,0,0,1,0,0,0
180,520,515,320,395,360,375,200,480,475,2,2,2,1,120,520,0,1,0,1,0,1,0,0
25,140,347,400,460,247,420,612,127,580,2,1,-1,2,40,140,0,0,1,1,0,0,0,1
155,140,320,437,442,200,382,640,120,522,-1,2,2,1,160,140,0,0,1,1,0,0,0,1
240,195,320,507,372,200,312,640,60,512,-1,2,2,1,240,200,1,1,0,0,0,1,0,0
270,220,335,520,360,215,285,640,60,485,-2,-1,2,1,280,220,0,0,1,1,0,0,0,1
515,260,397,640,197,280,122,580,42,320,2,2,-2,-2,500,260,0,0,1,1,0,0,1,0
20,610,125,580,45,260,85,640,175,200,2,2,2,-2,20,620,1,1,0,0,0,1,0,0
210,640,32,520,27,140,165,580,240,167,2,-2,-2,-1,220,640,0,0,1,1,0,0,0,1
185,640,10,520,50,140,180,527,240,190,2,-2,1,-1,100,460,0,0,1,1,0,0,1,0
250,520,255,280,270,325,230,355,310,355,2,1,-1,-1,240,520,0,0,1,1,0,0,1,0
120,200,115,80,420,135,230,335,310,335,2,1,-1,-1,120,180,1,1,0,0,1,0,0,0
240,135,120,120,440,160,280,280,310,330,1,2,-2,-1,240,140,1,1,0,0,0,1,0,0
300,275,240,110,180,345,350,460,290,340,-1,-1,2,2,300,220,1,1,0,0,1,0,0,0
370,460,517,520,420,220,520,497,245,520,-2,-2,1,-2,360,460,0,0,1,1,0,0,1,0
300,480,452,460,465,220,422,460,290,520,2,-2,2,-2,300,500,1,1,0,0,0,1,0,0
360,520,240,400,520,182,210,400,382,460,2,1,2,2,360,540,0,1,1,1,0,1,0,0
90,640,20,630,120,490,30,640,105,580,-1,-1,-2,2,100,640,0,0,1,1,0,0,0,1
95,640,20,635,120,495,35,640,100,580,-1,-1,-2,2,100,640,0,0,1,1,0,0,0,1
300,475,265,520,205,460,285,520,180,570,-2,-2,-2,1,120,480,1,1,0,0,1,0,0,0
410,520,420,640,300,640,320,520,25,460,-2,-2,-2,-2,400,640,0,0,1,1,0,0,0,1
300,480,350,520,420,570,250,400,180,575,2,1,2,-1,120,480,1,1,0,0,1,0,0,0
420,530,60,80,420,120,520,600,235,640,-2,1,1,2,120,480,1,1,0,0,1,0,0,0
260,520,265,280,270,335,230,345,310,345,2,1,-1,-1,220,520,0,0,1,1,0,0,1,0
360,80,435,80,45,80,360,345,310,325,2,-2,-1,1,360,100,0,1,1,0,0,1,0,0
460,225,410,200,230,140,490,260,310,320,-2,-2,-2,-1,460,240,1,1,0,0,0,1,0,0
420,320,435,260,285,220,520,155,310,345,2,-2,1,1,440,320,1,1,0,1,0,0,0,1
465,460,480,400,360,280,360,260,310,350,-1,-1,-1,-1,460,460,0,0,1,1,0,0,1,0
385,460,460,460,360,360,360,340,270,330,2,-1,-1,1,380,460,0,0,1,1,0,0,1,0
340,520,320,465,325,460,320,445,180,285,-1,-2,-1,-1,360,520,0,0,1,1,0,0,0,1
325,580,360,540,420,440,420,460,180,400,-1,1,1,-2,320,580,0,0,1,1,0,0,1,0
450,640,375,640,320,415,325,400,295,520,-2,-1,2,-2,460,640,0,0,1,1,0,0,0,1
480,480,520,585,420,405,420,425,420,595,1,1,1,-1,460,520,1,1,0,0,0,1,0,0
380,640,420,525,360,295,425,260,295,640,-1,1,-2,2,280,640,0,0,1,1,0,0,1,0
320,640,420,555,345,280,455,260,265,640,-1,2,-2,2,280,640,0,0,1,1,0,0,1,0
315,640,420,557,342,280,457,260,262,640,-1,2,-2,2,280,640,0,0,1,1,0,0,1,0
300,170,180,160,520,340,420,380,60,570,1,-1,1,-1,300,160,1,1,0,0,1,0,0,0
400,140,225,140,495,380,420,315,20,595,-2,2,1,-1,420,140,0,0,1,1,0,0,0,1
520,145,240,187,480,427,427,260,37,640,-1,-1,-2,-2,520,160,1,1,0,0,0,1,0,0
60,550,360,250,130,580,360,350,40,580,-1,-2,-1,2,60,560,1,1,0,0,0,1,0,0
145,460,150,340,360,310,230,360,310,360,2,-1,1,1,140,460,0,0,1,1,0,0,1,0
120,415,120,290,410,340,230,360,310,360,1,-2,1,1,120,400,1,1,0,0,1,0,0,0
120,360,120,235,420,295,230,335,310,335,1,1,-1,-1,120,340,1,1,0,0,1,0,0,0
160,80,25,160,520,105,230,355,310,355,-2,-1,-1,-1,180,80,0,0,1,1,0,0,0,1
175,160,115,80,300,227,360,315,310,325,-2,-1,-1,-1,180,180,0,0,1,1,0,0,0,1
240,235,120,145,270,295,405,340,310,325,-1,1,-2,1,300,220,1,1,0,0,0,1,0,0
360,190,215,220,270,400,385,460,315,280,-2,-2,2,-2,360,180,1,1,0,0,1,0,0,0
395,160,520,147,420,217,120,92,420,367,-1,1,1,-1,380,160,0,0,1,1,0,0,1,0
485,460,120,220,475,160,300,280,100,640,1,2,-2,2,500,460,0,0,1,1,0,0,0,1
305,580,72,80,520,137,412,460,20,507,-2,-1,-2,1,300,580,0,0,1,1,0,0,1,0
75,460,240,147,387,80,480,547,120,372,-1,2,-1,1,60,460,0,0,1,1,0,0,1,0
225,640,302,280,420,187,257,520,420,297,-2,-1,2,1,320,640,0,0,1,1,0,0,0,1
420,370,425,460,360,360,275,520,95,340,2,1,-2,-2,280,160,1,1,0,0,1,0,0,0
420,275,420,370,345,280,370,520,180,330,1,2,-2,1,280,160,1,1,0,0,1,0,0,0
290,160,195,160,330,400,85,340,275,400,2,-2,-2,2,280,160,0,0,1,1,0,0,1,0
120,555,20,130,415,340,420,570,90,640,1,-2,-1,-2,120,560,1,1,0,0,0,1,0,0
120,460,120,355,365,360,230,335,310,335,1,-2,-1,-1,120,440,1,0,1,1,1,0,0,0
120,305,80,240,420,260,230,330,310,330,1,-2,-1,-1,120,300,1,1,0,0,1,0,0,0
120,300,80,235,425,260,230,335,310,335,1,-2,-1,-1,120,280,1,1,0,0,1,0,0,0
480,480,520,585,475,460,420,425,420,565,1,-2,1,1,460,520,1,1,0,0,0,1,0,0
420,600,507,520,420,527,360,352,345,460,-2,-1,1,2,420,620,1,1,0,0,0,1,0,0
190,520,120,582,317,640,217,280,217,280,-1,2,2,-2,120,520,0,0,1,1,0,0,1,0
95,520,240,620,120,640,120,380,190,280,1,1,-1,2,80,520,0,0,1,1,0,0,1,0
80,260,180,195,360,325,480,575,60,525,1,-1,1,1,60,260,1,0,1,1,0,0,1,0
300,220,435,80,520,155,220,465,515,640,2,1,-1,-2,300,200,1,0,1,0,1,0,0,0
335,400,390,360,360,520,120,620,490,380,2,2,1,2,100,460,0,0,1,1,0,0,1,0
230,400,325,400,325,460,115,520,465,460,2,-2,2,2,100,460,0,0,1,1,0,0,1,0
180,275,270,280,340,280,80,320,220,470,-1,2,-2,1,100,460,1,1,0,0,0,1,0,0
180,220,245,280,195,280,180,355,120,425,2,2,1,1,100,460,1,1,0,0,1,0,0,0
180,175,180,290,180,340,180,280,120,350,-1,-1,-2,1,100,460,1,1,0,0,0,1,0,0
180,245,180,360,130,360,250,280,80,320,2,2,-2,2,100,460,1,1,0,0,0,1,0,0
175,360,120,300,110,260,360,290,20,380,1,2,-1,-2,100,460,0,0,1,1,0,0,1,0
205,160,100,80,420,120,340,280,310,330,2,1,-2,1,200,160,0,0,1,1,0,0,1,0
20,150,35,220,135,160,180,315,310,325,2,2,1,1,20,140,1,1,0,0,1,0,0,0
90,160,120,310,360,167,355,280,310,355,-1,-1,-2,1,180,180,0,0,1,1,0,0,0,1
255,280,180,325,180,350,287,400,310,322,-1,-1,2,-1,300,220,0,0,1,1,0,0,0,1
345,80,325,280,300,280,305,280,180,305,2,2,-2,-1,360,80,0,0,1,1,0,0,0,1
480,530,100,80,225,280,420,510,110,640,-2,-2,-1,-2,480,540,1,1,0,0,0,1,0,0
285,640,240,155,380,340,360,400,325,640,-1,-2,2,-2,280,640,0,0,1,1,0,0,1,0
295,640,117,460,120,492,352,400,347,580,2,1,-2,2,320,640,0,0,1,1,0,0,0,1
370,640,80,460,125,460,360,370,310,580,2,-2,1,2,380,640,0,0,1,1,0,0,0,1
420,515,295,520,340,640,520,585,360,545,-2,-2,-1,-1,220,520,1,1,0,0,0,1,0,0
415,520,325,520,370,640,520,615,360,575,-2,-2,-1,-1,220,520,0,0,1,1,0,0,0,1
420,520,330,520,375,640,520,620,360,580,-2,-2,-1,2,220,520,1,1,1,0,0,1,0,0
465,460,520,495,510,520,335,580,515,640,1,-2,-2,-2,220,520,0,0,1,1,0,0,1,0
420,400,450,460,485,460,380,520,480,580,2,2,-2,2,220,520,1,1,0,0,1,0,0,0
470,340,370,340,420,325,520,580,340,520,2,1,-1,2,280,160,0,0,1,1,0,0,1,0
420,290,270,280,420,165,420,640,180,520,2,1,2,-1,280,160,1,1,0,0,1,0,0,0
265,160,120,265,500,160,360,535,135,640,1,2,1,2,260,160,0,0,1,1,0,0,1,0
120,240,30,80,520,115,520,520,40,520,-2,-1,1,2,120,540,1,1,0,0,0,1,0,0
220,485,190,280,290,280,230,340,310,340,2,-2,-1,-1,220,480,1,1,0,0,1,0,0,0
285,80,510,80,510,80,350,280,310,320,2,-2,-2,-1,300,80,0,0,1,1,0,0,0,1
320,80,475,80,5,80,360,305,310,355,2,-2,-1,-1,340,80,0,0,1,1,0,0,0,1
375,640,300,640,360,380,360,360,220,520,-2,-1,-1,-2,380,640,0,0,1,1,0,0,0,1
410,640,480,470,420,550,420,530,520,630,1,-1,-1,1,280,640,0,0,1,1,0,0,1,0
20,345,185,280,120,415,445,640,120,625,-2,1,-2,-1,60,320,1,1,0,0,0,1,0,0
85,320,360,305,185,280,480,555,45,580,-1,-2,1,-2,100,320,0,0,1,1,0,0,0,1
465,260,420,340,360,267,60,540,120,580,1,-1,-1,-1,420,340,0,0,1,1,0,0,1,0
450,460,520,337,360,295,20,637,197,640,-1,-1,-1,-2,100,460,0,0,1,1,0,0,0,1
25,580,480,450,280,520,120,590,350,640,-1,2,1,-2,20,580,0,0,1,1,0,0,1,0
20,590,480,457,270,520,120,582,357,640,-1,2,1,-2,20,600,1,1,0,0,0,1,0,0
120,295,120,170,420,230,230,320,310,320,1,1,-1,-1,120,280,1,1,0,0,1,0,0,0
115,160,30,160,300,90,330,400,310,320,-2,-1,2,-1,100,160,0,0,1,1,0,0,0,1
30,80,20,180,120,120,200,280,310,350,1,1,-2,1,40,80,0,0,1,1,0,0,0,1
120,155,85,160,20,110,285,280,310,345,-2,-1,-2,1,100,160,1,1,0,0,0,1,0,0
100,160,120,325,120,227,360,280,310,350,-1,-1,-1,1,180,180,0,0,1,1,0,0,0,1
165,160,180,317,120,325,360,312,310,322,1,-1,-1,-1,180,180,0,0,1,1,0,0,0,1
170,160,180,310,120,332,360,315,310,325,1,-1,-1,-1,180,180,0,0,1,1,0,0,0,1
205,220,270,302,195,280,382,340,310,347,-1,-2,-2,1,220,220,0,0,1,1,0,0,0,1
480,545,520,512,507,460,417,520,420,382,-1,-2,2,-1,480,560,1,1,0,0,0,1,0,0
70,460,245,520,310,520,375,520,180,545,2,2,2,-1,60,460,0,0,1,1,0,0,1,0
95,640,57,580,120,462,127,520,332,640,2,1,2,-2,100,640,0,0,1,1,0,0,0,1
160,640,25,580,120,430,120,495,365,640,2,1,1,-2,180,640,0,0,1,1,0,0,0,1
5,340,420,360,355,580,450,460,300,400,1,-2,2,2,120,540,0,0,1,1,0,0,0,1
105,340,360,320,325,520,350,460,200,400,1,2,2,2,120,540,0,0,1,1,0,0,0,1
120,320,125,340,120,390,120,475,255,520,2,1,1,-2,120,540,1,1,0,0,1,0,0,0
120,270,120,295,120,340,120,425,305,520,1,1,1,-2,260,160,1,1,0,0,1,0,0,0
300,95,120,250,195,280,120,360,210,280,1,2,1,-2,300,80,1,1,0,0,1,0,0,0
420,265,460,230,240,210,520,210,310,320,-1,-1,1,-1,420,280,1,1,0,0,0,1,0,0
480,435,500,380,360,240,360,220,310,330,2,-1,-1,1,480,440,1,1,0,0,0,1,0,0
330,520,325,460,320,455,320,435,185,280,2,-1,-1,2,340,520,0,0,1,1,0,0,0,1
300,620,335,580,420,375,420,395,220,425,2,1,1,-1,300,640,1,1,0,0,0,1,0,0
405,580,480,535,485,380,420,335,472,460,1,-2,1,2,400,580,0,0,1,1,0,0,1,0
420,585,460,520,520,380,440,320,367,460,2,1,-2,2,420,600,1,1,0,0,0,1,0,0
320,640,420,557,502,320,517,320,220,505,-1,2,-2,1,280,640,0,0,1,1,0,0,1,0
185,580,435,640,420,335,485,380,157,360,-2,-1,2,-2,180,580,0,0,1,1,0,0,1,0
180,555,510,640,370,360,480,450,270,295,-2,2,-1,-1,160,580,1,1,0,0,0,1,0,0
120,580,505,580,325,400,405,460,270,285,2,2,2,1,120,560,1,1,0,1,1,0,0,0
60,495,420,520,180,400,320,520,180,330,-1,1,-2,-1,60,480,1,1,0,0,1,0,0,0
55,320,320,490,310,280,450,640,200,520,1,-2,-2,2,60,320,0,0,1,1,0,0,0,1
120,290,385,460,360,325,520,615,165,580,-2,-1,1,2,60,260,1,1,0,0,1,0,0,0
20,140,360,305,460,245,55,520,20,595,1,1,-2,1,40,140,0,1,0,1,0,0,0,1
295,220,207,280,360,232,120,632,537,520,2,-1,-1,2,300,220,0,0,1,1,0,0,0,1
465,260,272,400,420,412,300,587,497,640,-2,-1,1,2,420,340,0,0,1,1,0,0,1,0
420,290,310,400,420,450,330,580,460,640,-2,-1,-2,2,420,340,1,1,0,0,0,1,0,0
120,605,120,357,360,317,420,622,87,520,1,1,-1,2,100,460,1,1,0,0,1,0,0,0
395,160,310,160,420,305,70,340,230,280,-2,1,-2,2,400,160,0,0,1,1,0,0,0,1
480,220,270,310,387,340,332,460,420,372,1,2,2,1,500,220,0,0,1,1,0,0,0,1
450,220,370,340,300,400,355,520,535,340,-2,2,-2,-2,420,240,0,0,1,1,0,0,1,0
420,365,25,160,520,165,500,640,240,520,2,-1,2,-2,420,380,1,1,0,0,0,1,0,0
300,475,120,285,420,295,300,610,310,580,-1,-1,1,2,300,480,1,1,0,0,0,1,0,0
510,520,520,620,490,640,480,575,335,580,1,-2,1,2,520,520,0,0,1,1,0,0,0,1
205,640,447,460,520,462,420,492,492,640,-2,1,-1,-2,200,640,0,0,1,1,0,0,1,0
60,580,510,520,380,460,305,520,480,565,2,2,2,1,60,560,1,0,1,1,1,0,0,0
60,520,480,535,335,460,260,520,480,520,-1,2,2,-2,40,520,0,1,1,0,0,0,1,0
85,460,422,580,307,520,157,520,517,460,2,-2,2,2,100,460,0,0,1,1,0,0,0,1
80,580,342,520,332,580,62,580,377,460,2,2,2,2,420,580,0,0,1,1,0,0,0,1
435,460,480,430,360,310,360,290,310,340,-1,-1,-1,2,420,460,0,0,1,1,0,0,1,0
485,580,520,637,420,457,402,460,382,580,1,1,-2,-2,480,580,0,0,1,1,0,0,1,0
120,565,235,520,435,520,455,200,235,520,2,2,2,2,120,560,1,1,0,0,1,0,0,0
120,310,40,380,420,400,320,520,60,560,2,1,-2,1,60,260,1,1,0,0,1,0,0,0
300,150,180,155,335,80,480,515,275,640,1,2,1,2,300,140,1,1,0,0,1,0,0,0
520,145,222,80,217,80,420,457,217,580,-2,2,1,2,520,160,1,1,0,0,0,1,0,0
420,315,357,80,142,140,420,322,217,520,-2,2,1,-2,420,340,1,1,0,0,0,1,0,0
420,405,360,125,95,140,520,350,220,475,-1,2,-1,1,420,420,1,1,0,0,0,1,0,0
20,610,520,177,37,260,130,460,120,362,-1,-2,2,1,20,620,1,1,0,0,0,1,0,0
20,210,95,220,195,160,180,375,310,335,2,2,1,-1,20,200,1,1,0,0,1,0,0,0
120,100,57,160,162,80,257,280,310,347,-2,-2,-2,-1,100,160,1,1,0,0,0,1,0,0
120,155,85,160,240,80,285,280,310,345,-2,-1,-2,1,100,160,1,1,0,0,0,1,0,0
220,220,270,325,270,325,390,340,310,340,-1,1,-2,1,240,220,0,0,1,1,0,0,0,1
335,220,245,400,270,400,420,495,270,315,-2,-2,-1,1,340,220,0,0,1,1,0,0,0,1
520,215,360,457,382,460,332,580,312,220,-1,-2,2,2,420,240,1,1,0,0,0,1,0,0
420,255,420,452,420,492,300,617,300,277,1,-1,-1,-1,420,260,1,1,0,0,0,1,0,0
380,460,352,280,480,555,450,640,180,330,2,1,-2,-1,360,460,0,0,1,1,0,0,1,0
340,580,145,340,420,355,370,520,90,580,2,1,2,2,320,580,0,0,1,1,0,0,1,0
330,580,135,340,420,345,360,520,80,580,2,1,-1,2,320,580,0,0,1,1,0,0,1,0
330,640,120,235,420,225,300,580,20,640,1,1,-1,-2,340,640,0,0,1,1,0,0,0,1
415,520,360,367,77,340,362,640,337,520,-1,-2,-2,2,400,520,0,0,1,1,0,0,1,0
215,520,290,400,120,400,465,640,180,520,2,-1,-2,2,200,520,0,0,1,1,0,0,1,0
60,540,162,460,240,467,480,547,337,280,2,-1,1,2,60,560,1,1,0,0,0,1,0,0
20,620,202,640,360,450,125,520,240,625,-2,-1,2,1,260,640,1,1,0,0,1,0,0,0
365,520,120,145,225,280,330,520,230,640,1,-2,-2,-2,280,160,0,0,1,1,0,0,0,1
360,320,310,280,360,400,365,460,405,520,-2,1,-2,-2,260,160,1,1,0,0,0,1,0,0
420,435,445,640,495,640,520,480,120,540,-2,-2,-1,1,260,160,1,1,0,0,1,0,0,0
120,455,120,350,370,360,230,340,310,340,1,-2,-1,-1,120,440,1,1,0,0,1,0,0,0
120,440,120,335,385,360,230,355,310,355,1,-2,-1,-1,120,420,1,1,0,0,1,0,0,0
120,395,120,290,420,350,230,320,310,320,1,1,-1,-1,120,380,1,1,0,0,1,0,0,0
260,80,535,80,485,80,325,280,310,345,2,-2,-2,1,280,80,0,0,1,1,0,0,0,1
520,375,500,320,360,140,380,140,310,350,-2,-1,2,1,520,380,1,1,0,0,0,1,0,0
320,515,340,460,320,440,320,420,200,280,2,-1,-1,2,320,520,1,1,0,0,0,1,0,0
410,580,480,540,460,520,420,340,460,640,1,2,1,-2,400,580,0,0,1,1,0,0,1,0
180,545,420,367,347,640,407,200,492,520,1,2,2,-2,180,540,1,1,0,0,1,0,0,0
120,530,280,400,160,640,300,280,40,580,2,2,2,2,120,520,1,1,0,0,1,0,0,0
60,455,180,365,120,545,180,295,75,640,1,1,-1,-2,60,440,1,1,0,0,1,0,0,0
20,345,245,280,65,460,225,400,165,580,-2,-2,-2,-2,20,340,1,1,0,0,1,0,0,0
40,320,300,280,120,460,280,400,180,540,-2,1,-2,1,60,320,0,0,1,1,0,0,1,0
300,200,370,360,510,260,480,410,240,610,-2,-2,1,1,300,180,1,1,0,0,1,0,0,0
490,260,520,347,360,230,432,320,220,492,-1,-1,2,1,480,260,0,0,1,1,0,0,1,0
420,375,480,402,270,285,452,200,157,460,-1,1,2,2,420,380,1,1,0,0,0,1,0,0
120,610,360,330,180,530,120,375,52,320,1,-1,-1,-2,120,600,1,1,0,0,1,0,0,0
120,520,180,370,232,640,220,462,180,380,-1,-2,-1,-1,100,460,0,1,1,0,0,0,1,0
25,260,80,225,360,305,215,460,220,490,1,-1,-2,-1,100,460,0,0,1,1,0,0,0,1
40,260,80,210,360,320,220,470,220,505,1,-1,-1,-1,100,460,0,0,1,1,0,0,0,1
120,100,20,85,465,80,230,355,310,355,-1,-2,-1,-1,120,80,1,1,0,0,1,0,0,0
240,150,120,105,425,160,295,280,310,345,1,2,-2,-1,240,160,1,1,0,0,0,1,0,0
420,130,420,442,360,317,345,220,222,220,-1,-1,2,-2,400,160,1,1,0,0,0,1,0,0
420,330,435,640,200,280,480,220,300,485,2,-2,2,-1,420,340,1,1,0,0,0,1,0,0
370,460,300,595,360,300,420,340,180,545,1,-1,-1,-1,360,460,0,0,1,1,0,0,1,0
365,460,300,590,360,305,420,345,180,550,1,-1,-1,-1,360,460,0,0,1,1,0,0,1,0
420,535,217,400,420,232,332,580,180,577,-2,-1,-2,-1,360,540,1,1,0,0,1,0,0,0
300,600,327,400,417,340,225,520,240,627,-2,2,2,-1,300,620,1,1,0,0,0,1,0,0
190,640,375,640,180,390,130,340,195,280,-2,-1,2,2,200,640,0,0,1,1,0,0,0,1
245,640,402,640,197,400,120,322,180,320,-2,-2,1,-1,320,640,0,0,1,1,0,0,0,1
330,640,445,640,240,400,120,280,180,405,-2,-2,1,-1,340,640,0,0,1,1,0,0,0,1
185,520,180,400,250,280,120,310,125,640,1,2,-1,2,120,540,0,0,1,1,0,0,1,0
120,555,240,280,180,330,120,430,20,625,-2,-1,-1,1,120,580,1,1,0,0,1,0,0,0
135,520,270,325,180,380,120,480,25,580,-1,-1,-1,-2,120,580,0,0,1,1,0,0,0,1
240,470,180,295,335,400,255,520,140,520,-1,-2,-2,-2,120,580,1,1,0,0,1,0,0,0
180,175,120,220,260,160,420,340,365,520,1,2,2,-2,260,160,1,1,0,0,0,1,0,0
180,345,240,270,210,280,190,280,300,515,-1,2,2,-1,260,160,1,1,0,0,0,1,0,0
215,400,180,300,180,340,180,360,215,520,-1,-1,-1,2,260,160,0,0,1,1,0,0,0,1
230,400,180,315,180,355,180,375,200,520,-1,-1,-1,2,260,160,0,0,1,1,0,0,0,1
360,320,305,400,345,400,360,395,250,640,-2,-2,1,-2,280,160,1,1,0,0,1,0,0,0
180,190,125,140,360,145,230,345,310,345,2,1,-1,-1,180,180,1,1,0,0,1,0,0,0
180,105,100,80,420,120,270,330,310,350,2,1,1,-1,180,100,1,1,0,0,1,0,0,0
405,460,480,460,360,340,360,320,280,340,2,-1,-1,2,400,460,0,0,1,1,0,0,1,0
505,580,512,640,412,460,392,460,372,580,-2,-2,-2,-2,500,580,0,0,1,1,0,0,1,0
480,505,520,597,420,417,442,460,420,582,1,1,-2,-1,480,500,1,1,0,0,1,0,0,0
180,535,20,612,187,280,327,640,347,520,-1,2,2,2,120,540,1,1,0,0,0,1,0,0
105,520,120,595,220,405,360,555,180,525,1,-1,1,-1,100,520,0,0,1,1,0,0,1,0
30,380,60,440,120,400,400,460,80,640,1,1,-2,2,20,380,0,0,1,1,0,0,1,0
20,355,60,405,120,365,435,460,45,640,1,1,-2,2,20,340,1,1,0,0,1,0,0,0
140,140,170,200,420,350,370,580,420,630,-2,1,2,-1,160,140,0,0,1,1,0,0,0,1
520,145,360,282,520,177,157,640,477,520,-1,1,2,2,520,160,1,1,0,0,0,1,0,0
520,235,360,330,437,140,120,630,430,520,-1,2,1,2,520,240,1,1,0,0,0,1,0,0
20,640,220,487,365,460,52,640,352,580,1,2,-2,-2,40,640,1,0,0,1,0,0,0,1
65,520,47,380,205,460,402,460,180,552,2,2,-2,-1,80,460,0,0,1,1,0,0,1,0
120,150,65,80,420,85,230,335,310,335,2,1,1,1,120,140,1,1,0,0,1,0,0,0
140,80,20,145,520,85,230,335,310,335,-1,-1,-1,-1,160,80,0,0,1,1,0,0,0,1
20,100,20,195,120,135,185,280,310,355,1,1,-2,-1,20,80,1,1,0,0,1,0,0,0
65,160,35,80,247,160,315,280,310,325,-2,-2,-2,-1,60,160,0,0,1,1,0,0,1,0
240,240,197,80,260,280,417,340,310,327,-2,2,-2,-1,300,220,1,1,0,0,1,0,0,0
300,235,240,130,180,385,420,430,270,300,-1,-1,-1,1,300,220,1,1,0,0,1,0,0,0
360,190,275,160,270,400,420,495,225,280,-2,-2,-1,2,360,180,1,1,0,0,1,0,0,0
470,220,420,215,410,340,245,520,215,400,-1,-2,2,-2,480,220,0,0,1,1,0,0,0,1
420,350,140,340,135,80,200,640,120,500,2,-2,-2,-1,420,360,1,1,0,0,0,1,0,0
315,520,95,80,360,160,505,640,85,640,2,-2,-2,-2,320,520,0,0,1,1,0,0,0,1
520,510,60,160,520,155,360,540,180,540,2,-1,-1,1,520,520,1,1,0,0,0,1,0,0
490,520,35,160,500,160,360,565,185,520,2,2,-1,-2,480,520,0,0,1,1,0,0,1,0
240,590,195,80,520,90,435,640,325,580,-2,-1,-2,2,240,580,1,1,0,0,1,0,0,0
395,640,180,282,360,357,180,522,397,520,-1,-1,-1,2,400,640,0,0,1,1,0,0,0,1
480,565,365,520,520,620,485,640,180,555,-2,-1,-2,1,220,520,1,1,0,0,0,1,0,0
520,470,480,550,335,640,490,520,350,520,1,2,-2,-2,220,520,1,1,0,0,1,0,0,0
120,530,180,290,420,135,180,390,270,520,-1,1,-1,2,120,540,1,1,0,0,0,1,0,0
120,545,180,305,420,120,185,400,255,520,-1,1,-2,2,120,560,1,1,0,0,0,1,0,0
120,435,120,330,390,360,230,360,310,360,1,-2,1,1,120,420,1,1,0,0,1,0,0,0
365,460,440,460,360,380,360,360,270,310,2,-1,-1,1,360,460,0,0,1,1,0,0,1,0
490,640,415,640,320,455,320,435,335,520,-2,-1,-1,-2,500,640,0,0,1,1,0,0,0,1
420,570,480,547,480,387,480,512,480,490,1,1,-1,1,420,580,1,1,0,0,0,1,0,0
420,640,527,520,520,352,420,527,320,490,-2,1,-1,-1,280,640,1,0,1,1,0,0,1,0
120,570,105,640,520,235,480,575,265,280,-2,1,1,2,120,560,1,1,0,0,1,0,0,0
160,640,20,345,35,80,505,580,325,460,1,-2,2,-2,100,460,0,0,1,1,0,0,1,0
150,640,20,340,40,80,500,580,330,460,1,-2,2,-2,100,460,0,0,1,1,0,0,1,0
200,460,120,370,120,450,180,310,300,580,-1,-1,-1,-2,100,460,0,0,1,1,0,0,0,1
65,520,175,580,120,555,175,580,180,575,2,1,2,-1,80,460,0,0,1,1,0,0,1,0
60,480,360,87,520,232,270,320,320,442,1,-1,1,-1,80,460,1,1,0,0,1,0,0,0
240,480,205,280,275,280,230,325,310,325,2,-2,-1,-1,240,460,1,1,0,0,1,0,0,0
195,460,180,320,340,280,230,330,310,330,-1,-2,1,1,180,460,0,0,1,1,0,0,1,0
165,460,170,340,360,290,230,340,310,340,2,-1,-1,-1,160,460,0,0,1,1,0,0,1,0
120,305,120,180,420,240,230,330,310,330,1,1,1,1,120,300,1,1,0,0,1,0,0,0
120,200,115,80,420,135,230,335,310,335,2,1,-1,-1,120,180,1,1,0,0,1,0,0,0
120,85,20,100,480,80,230,350,310,350,-1,-2,1,1,120,80,1,1,0,0,1,0,0,0
200,160,95,80,420,115,345,280,310,325,2,1,-2,1,180,160,0,0,1,1,0,0,1,0
95,220,120,160,280,160,240,400,310,330,-1,2,2,-1,80,220,0,0,1,1,0,0,1,0
120,150,82,160,237,80,282,280,310,347,-2,-2,-2,1,100,160,1,1,0,0,0,1,0,0
45,160,120,227,285,160,327,280,310,337,-1,-2,-2,-1,40,160,0,0,1,1,0,0,1,0
105,160,120,332,360,190,360,282,310,347,-1,-1,-1,1,180,180,0,0,1,1,0,0,0,1
300,230,200,400,225,400,240,400,270,310,-2,-2,2,1,300,220,1,1,0,0,1,0,0,0
310,220,220,400,245,400,230,400,270,300,-2,-2,2,1,320,220,0,0,1,1,0,0,0,1
420,115,180,457,262,400,27,340,232,80,-1,-2,-2,2,400,160,1,1,0,0,0,1,0,0
